All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : ECOLI_B.fasta
SeqY filename        : ECOLI_K12.fasta
SeqX name            : NZ_CP014268.2
SeqY name            : NZ_CP009789.1
SeqX length          : 4478958
SeqY length          : 4558660
Min.fragment.length  : 64
Min.Identity         : 80
Tot Hits (seeds)     : 75136
Tot Hits (seeds) used: 6080
Total fragments      : 2242
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,1531876,816671,1569677,854472,f,0,37802,149608,37602,99.47,99.47,0,0
Frag,1519366,804160,1531878,816672,f,0,12513,49228,12410,99.18,99.18,0,0
Frag,1448665,730965,1449732,732032,f,0,1068,3968,1030,96.44,96.44,0,0
Frag,1454324,734871,1455143,735690,f,0,820,2968,781,95.24,95.24,0,0
Frag,1454258,734804,1454328,734874,f,0,71,276,70,98.59,98.59,0,0
Frag,1448636,729065,1452661,733090,f,0,4026,15680,3973,98.68,98.68,0,0
Frag,1396767,677154,1401346,681733,f,0,4580,17728,4506,98.38,98.38,0,0
Frag,1498095,778409,1498172,778486,f,0,78,312,78,100.00,100.00,0,0
Frag,1405738,685878,1405883,686023,f,0,146,520,138,94.52,94.52,0,0
Frag,1498094,778200,1498172,778278,f,0,79,316,79,100.00,100.00,0,0
Frag,1498177,778282,1498270,778375,f,0,94,288,83,88.30,88.30,0,0
Frag,1498370,778395,1498459,778484,f,0,90,312,84,93.33,93.33,0,0
Frag,1498095,777979,1498239,778123,f,0,145,412,124,85.52,85.52,0,0
Frag,1498590,778409,1498672,778491,f,0,83,308,80,96.39,96.39,0,0
Frag,1498384,778201,1498459,778276,f,0,76,304,76,100.00,100.00,0,0
Frag,1498590,778201,1498672,778283,f,0,83,316,81,97.59,97.59,0,0
Frag,1498812,778409,1498894,778491,f,0,83,324,82,98.80,98.80,0,0
Frag,1498383,777978,1498459,778054,f,0,77,308,77,100.00,100.00,0,0
Frag,1498284,777878,1498382,777976,f,0,99,380,97,97.98,97.98,0,0
Frag,1498095,777675,1498239,777819,f,0,145,420,125,86.21,86.21,0,0
Frag,1499142,778686,1505706,785250,f,0,6565,25956,6527,99.42,99.42,0,0
Frag,1498442,777831,1499131,778520,f,0,690,2680,680,98.55,98.55,0,0
Frag,1458507,737895,1466429,745817,f,0,7923,30732,7803,98.49,98.49,0,0
Frag,1466430,745815,1467225,746610,f,0,796,2440,703,88.32,88.32,0,0
Frag,1467245,746627,1480381,759763,f,0,13137,48412,12620,96.06,96.06,0,0
Frag,1480380,759671,1498459,777750,f,0,18080,72040,18045,99.81,99.81,0,0
Frag,1320929,600212,1325150,604433,f,0,4222,16552,4180,99.01,99.01,0,0
Frag,1454233,733513,1458470,737750,f,0,4238,15792,4093,96.58,96.58,0,0
Frag,1310906,590176,1320929,600199,f,0,10024,39272,9921,98.97,98.97,0,0
Frag,1499020,778201,1499102,778283,f,0,83,324,82,98.80,98.80,0,0
Frag,1498812,777979,1498894,778061,f,0,83,316,81,97.59,97.59,0,0
Frag,1498489,777575,1498587,777673,f,0,99,388,98,98.99,98.99,0,0
Frag,1498589,777674,1498780,777865,f,0,192,656,178,92.71,92.71,0,0
Frag,1498384,777386,1498479,777481,f,0,96,320,88,91.67,91.67,0,0
Frag,1499020,777979,1499102,778061,f,0,83,308,80,96.39,96.39,0,0
Frag,1402790,681731,1405745,684686,f,0,2956,11520,2918,98.71,98.71,0,0
Frag,1454234,733134,1454613,733513,f,0,380,1016,317,83.42,83.42,0,0
Frag,1498812,777675,1498894,777757,f,0,83,316,81,97.59,97.59,0,0
Frag,1498590,777386,1498734,777530,f,0,145,396,122,84.14,84.14,0,0
Frag,1499006,777661,1499102,777757,f,0,97,316,88,90.72,90.72,0,0
Frag,1498811,777385,1498889,777463,f,0,79,316,79,100.00,100.00,0,0
Frag,1450536,729094,1451603,730161,f,0,1068,3848,1015,95.04,95.04,0,0
Frag,1415418,693889,1415503,693974,f,0,86,320,83,96.51,96.51,0,0
Frag,1499020,777386,1499097,777463,f,0,78,312,78,100.00,100.00,0,0
Frag,1415179,693369,1415260,693450,f,0,82,312,80,97.56,97.56,0,0
Frag,1415508,693695,1415584,693771,f,0,77,308,77,100.00,100.00,0,0
Frag,1356544,634666,1370636,648758,f,0,14093,55980,14044,99.65,99.65,0,0
Frag,1415802,693881,1416056,694135,f,0,255,1020,255,100.00,100.00,0,0
Frag,1408113,686191,1448644,726722,f,0,40532,157424,39944,98.55,98.55,0,0
Frag,1455525,733539,1455657,733671,f,0,133,436,121,90.98,90.98,0,0
Frag,1455642,733655,1456410,734423,f,0,769,2692,721,93.76,93.76,0,0
Frag,1415617,693586,1415693,693662,f,0,77,308,77,100.00,100.00,0,0
Frag,1415291,693257,1415372,693338,f,0,82,304,79,96.34,96.34,0,0
Frag,1415810,693496,1415895,693581,f,0,86,320,83,96.51,96.51,0,0
Frag,1455642,733275,1455880,733513,f,0,239,836,224,93.72,93.72,0,0
Frag,1376475,654067,1376789,654381,f,0,315,1260,315,100.00,100.00,0,0
Frag,1376780,654371,1377473,655064,f,0,694,2680,682,98.27,98.27,0,0
Frag,1377472,655062,1383241,660831,f,0,5770,22664,5718,99.10,99.10,0,0
Frag,1383237,660826,1396779,674368,f,0,13543,52892,13383,98.82,98.82,0,0
Frag,1375698,653284,1376474,654060,f,0,777,3100,776,99.87,99.87,0,0
Frag,1371388,648973,1375697,653282,f,0,4310,16896,4267,99.00,99.00,0,0
Frag,1351368,628844,1355775,633251,f,0,4408,16816,4306,97.69,97.69,0,0
Frag,1350211,627686,1351373,628848,f,0,1163,4428,1135,97.59,97.59,0,0
Frag,1327130,604596,1331866,609332,f,0,4737,18940,4736,99.98,99.98,0,0
Frag,1331864,609329,1350220,627685,f,0,18357,70884,18039,98.27,98.27,0,0
Frag,1083224,359573,1083422,359771,f,0,199,748,193,96.98,96.98,0,0
Frag,1065597,341839,1065739,341981,f,0,143,532,138,96.50,96.50,0,0
Frag,1075433,351674,1075628,351869,f,0,196,720,188,95.92,95.92,0,0
Frag,1065597,341746,1065832,341981,f,0,236,880,228,96.61,96.61,0,0
Frag,1080454,356603,1088942,365091,f,0,8489,33796,8469,99.76,99.76,0,0
Frag,1075433,351581,1075721,351869,f,0,289,1084,280,96.89,96.89,0,0
Frag,1044602,320658,1069787,345843,f,0,25186,99288,25004,99.28,99.28,0,0
Frag,1069775,345830,1080517,356572,f,0,10743,42124,10637,99.01,99.01,0,0
Frag,2137288,1413304,2153477,1429493,f,0,16190,63616,16047,99.12,99.12,0,0
Frag,2153472,1429487,2155442,1431457,f,0,1971,7844,1966,99.75,99.75,0,0
Frag,1065690,341653,1065925,341888,f,0,236,880,228,96.61,96.61,0,0
Frag,1075526,351488,1075814,351776,f,0,289,1060,277,95.85,95.85,0,0
Frag,1083424,359373,1083622,359571,f,0,199,748,193,96.98,96.98,0,0
Frag,1116471,392420,1132612,408561,f,0,16142,63488,16007,99.16,99.16,0,0
Frag,1065783,341653,1065925,341795,f,0,143,532,138,96.50,96.50,0,0
Frag,1075619,351488,1075814,351683,f,0,196,696,185,94.39,94.39,0,0
Frag,1133375,408547,1171005,446177,f,0,37631,148524,37381,99.34,99.34,0,0
Frag,1042322,317041,1043454,318173,f,0,1133,4532,1133,100.00,100.00,0,0
Frag,1043438,318156,1044610,319328,f,0,1173,4604,1162,99.06,99.06,0,0
Frag,1114686,389374,1116474,391162,f,0,1789,7116,1784,99.72,99.72,0,0
Frag,1109888,384575,1114689,389376,f,0,4802,18136,4668,97.21,97.21,0,0
Frag,1302509,577040,1303291,577822,f,0,783,3092,778,99.36,99.36,0,0
Frag,1037870,312033,1041628,315791,f,0,3759,14908,3743,99.57,99.57,0,0
Frag,1037059,311221,1037879,312041,f,0,821,3276,820,99.88,99.88,0,0
Frag,1030179,304340,1037065,311226,f,0,6887,26916,6808,98.85,98.85,0,0
Frag,1029176,303336,1030199,304359,f,0,1024,3936,1004,98.05,98.05,0,0
Frag,1023603,297762,1029179,303338,f,0,5577,21668,5497,98.57,98.57,0,0
Frag,1173334,446225,1178462,451353,f,0,5129,20068,5073,98.91,98.91,0,0
Frag,1178493,451382,1185363,458252,f,0,6871,27228,6839,99.53,99.53,0,0
Frag,1254781,527404,1255060,527683,f,0,280,672,224,80.00,80.00,0,0
Frag,1295509,567487,1302045,574023,f,0,6537,25636,6473,99.02,99.02,0,0
Frag,1236507,508135,1236666,508294,f,0,160,536,147,91.88,91.88,0,0
Frag,1186701,458240,1192294,463833,f,0,5594,22216,5574,99.64,99.64,0,0
Frag,1192295,463822,1236767,508294,f,0,44473,175900,44224,99.44,99.44,0,0
Frag,1279366,550854,1279478,550966,f,0,113,400,106,93.81,93.81,0,0
Frag,1279494,550980,1289141,560627,f,0,9648,37936,9566,99.15,99.15,0,0
Frag,1289131,560611,1294046,565526,f,0,4916,19432,4887,99.41,99.41,0,0
Frag,1257518,528946,1279358,550786,f,0,21841,85772,21642,99.09,99.09,0,0
Frag,1251229,522656,1257519,528946,f,0,6291,24844,6251,99.36,99.36,0,0
Frag,1236608,508034,1251241,522667,f,0,14634,57992,14566,99.54,99.54,0,0
Frag,1103329,374671,1103454,374796,f,0,126,440,118,93.65,93.65,0,0
Frag,1105547,376886,1105643,376982,f,0,97,356,93,95.88,95.88,0,0
Frag,1236709,508034,1236868,508193,f,0,160,536,147,91.88,91.88,0,0
Frag,1103329,374570,1103555,374796,f,0,227,844,219,96.48,96.48,0,0
Frag,1108228,379468,1109121,380361,f,0,894,3536,889,99.44,99.44,0,0
Frag,1103561,374800,1105743,376982,f,0,2183,8676,2176,99.68,99.68,0,0
Frag,1106641,377879,1108235,379473,f,0,1595,6172,1569,98.37,98.37,0,0
Frag,1105745,376982,1106644,377881,f,0,900,3552,894,99.33,99.33,0,0
Frag,1103329,374469,1103579,374719,f,0,251,900,238,94.82,94.82,0,0
Frag,1105647,376786,1105748,376887,f,0,102,368,97,95.10,95.10,0,0
Frag,1094280,365319,1103579,374618,f,0,9300,36616,9227,99.22,99.22,0,0
Frag,1103430,374368,1103579,374517,f,0,150,520,140,93.33,93.33,0,0
Frag,1307041,577816,1307399,578174,f,0,359,1412,356,99.16,99.16,0,0
Frag,1434005,704656,1434120,704771,f,0,116,336,100,86.21,86.21,0,0
Frag,1255977,526208,1256256,526487,f,0,280,672,224,80.00,80.00,0,0
Frag,2133431,1403630,2135559,1405758,f,0,2129,8380,2112,99.20,99.20,0,0
Frag,2135558,1405756,2135843,1406041,f,0,286,1128,284,99.30,99.30,0,0
Frag,1306291,576289,1307057,577055,f,0,767,2884,744,97.00,97.00,0,0
Frag,2129635,1397544,2132006,1399915,f,0,2372,9352,2355,99.28,99.28,0,0
Frag,2111254,1377662,2129639,1396047,f,0,18386,73216,18345,99.78,99.78,0,0
Frag,2011051,1277036,2039572,1305557,f,0,28522,113000,28386,99.52,99.52,0,0
Frag,1986085,1251963,1986424,1252302,f,0,340,1272,329,96.76,96.76,0,0
Frag,1986422,1252299,1986626,1252503,f,0,205,508,166,80.98,80.98,0,0
Frag,1828640,1094414,1828821,1094595,f,0,182,728,182,100.00,100.00,0,0
Frag,1828640,1094233,1828925,1094518,f,0,286,1136,285,99.65,99.65,0,0
Frag,1828921,1094513,1829213,1094805,f,0,293,1116,286,97.61,97.61,0,0
Frag,1829208,1094799,1897222,1162813,f,0,68015,200204,59033,86.79,86.79,0,0
Frag,1852648,1118236,1864699,1130287,f,0,12052,47520,11966,99.29,99.29,0,0
Frag,1897219,1162802,1898884,1164467,f,0,1666,6376,1630,97.84,97.84,0,0
Frag,1898904,1164470,1900848,1166414,f,0,1945,7684,1933,99.38,99.38,0,0
Frag,1900838,1166403,1910466,1176031,f,0,9629,37348,9483,98.48,98.48,0,0
Frag,1828640,1094052,1828925,1094337,f,0,286,1136,285,99.65,99.65,0,0
Frag,1828921,1094332,1829003,1094414,f,0,83,308,80,96.39,96.39,0,0
Frag,1986085,1251428,1986959,1252302,f,0,875,3300,850,97.14,97.14,0,0
Frag,1986957,1252299,1987161,1252503,f,0,205,516,167,81.46,81.46,0,0
Frag,2003889,1269167,2003979,1269257,f,0,91,356,90,98.90,98.90,0,0
Frag,1828640,1093871,1828925,1094156,f,0,286,1120,283,98.95,98.95,0,0
Frag,1828921,1094151,1829003,1094233,f,0,83,308,80,96.39,96.39,0,0
Frag,2072576,1337786,2096999,1362209,f,0,24424,95864,24195,99.06,99.06,0,0
Frag,2040340,1305549,2041935,1307144,f,0,1596,6104,1561,97.81,97.81,0,0
Frag,2062121,1327330,2072575,1337784,f,0,10455,41204,10378,99.26,99.26,0,0
Frag,2096996,1362205,2111264,1376473,f,0,14269,56988,14258,99.92,99.92,0,0
Frag,2056952,1322160,2062126,1327334,f,0,5175,16148,4606,89.00,89.00,0,0
Frag,2041941,1307148,2056963,1322170,f,0,15023,59892,14998,99.83,99.83,0,0
Frag,2059144,1324351,2059862,1325069,f,0,719,2860,717,99.72,99.72,0,0
Frag,1828742,1093792,1828925,1093975,f,0,184,736,184,100.00,100.00,0,0
Frag,2010081,1275066,2011062,1276047,f,0,982,3800,966,98.37,98.37,0,0
Frag,2003706,1268690,2010082,1275066,f,0,6377,25204,6339,99.40,99.40,0,0
Frag,1828924,1093792,1829003,1093871,f,0,80,296,77,96.25,96.25,0,0
Frag,1986066,1250874,1987494,1252302,f,0,1429,5668,1423,99.58,99.58,0,0
Frag,1946844,1211651,1946914,1211721,f,0,71,244,66,92.96,92.96,0,0
Frag,1987492,1252299,1990765,1255572,f,0,3274,12728,3228,98.59,98.59,0,0
Frag,1946910,1211716,2003908,1268714,f,0,56999,198188,53273,93.46,93.46,0,0
Frag,1929098,1193893,1946861,1211656,f,0,17764,70128,17648,99.35,99.35,0,0
Frag,1922835,1187626,1929122,1193913,f,0,6288,24280,6179,98.27,98.27,0,0
Frag,1913583,1178373,1922838,1187628,f,0,9256,36080,9138,98.73,98.73,0,0
Frag,1912688,1177477,1913607,1178396,f,0,920,3440,890,96.74,96.74,0,0
Frag,1911235,1176023,1912691,1177479,f,0,1457,5764,1449,99.45,99.45,0,0
Frag,2004183,1268873,2004273,1268963,f,0,91,356,90,98.90,98.90,0,0
Frag,1986620,1250893,1987696,1251969,f,0,1077,3836,1018,94.52,94.52,0,0
Frag,1658363,922447,1658649,922733,f,0,287,1068,277,96.52,96.52,0,0
Frag,1648856,912939,1658360,922443,f,0,9505,37580,9450,99.42,99.42,0,0
Frag,1620712,884794,1648860,912942,f,0,28149,110620,27902,99.12,99.12,0,0
Frag,1987155,1250893,1987696,1251434,f,0,542,1752,490,90.41,90.41,0,0
Frag,1659099,922829,1667610,931340,f,0,8512,33592,8455,99.33,99.33,0,0
Frag,1668581,932311,1668775,932505,f,0,195,588,171,87.69,87.69,0,0
Frag,1658946,922675,1659101,922830,f,0,156,584,151,96.79,96.79,0,0
Frag,1687943,951639,1801641,1065337,f,0,113699,454228,113628,99.94,99.94,0,0
Frag,1670349,934044,1687948,951643,f,0,17600,70304,17588,99.93,99.93,0,0
Frag,1801625,1065320,1814597,1078292,f,0,12973,50236,12766,98.40,98.40,0,0
Frag,1814598,1078292,1828639,1092333,f,0,14042,56128,14037,99.96,99.96,0,0
Frag,1667571,931262,1670362,934053,f,0,2792,11008,2772,99.28,99.28,0,0
Frag,1668620,932272,1668814,932466,f,0,195,588,171,87.69,87.69,0,0
Frag,1668698,932272,1668810,932384,f,0,113,388,105,92.92,92.92,0,0
Frag,1083231,341932,1083311,342012,f,0,81,244,71,87.65,87.65,0,0
Frag,4309585,3568113,4309650,3568178,f,0,66,168,54,81.82,81.82,0,0
Frag,1083431,341932,1083511,342012,f,0,81,244,71,87.65,87.65,0,0
Frag,4335846,3593513,4336244,3593911,f,0,399,1508,388,97.24,97.24,0,0
Frag,4335307,3592433,4335484,3592610,f,0,178,544,157,88.20,88.20,0,0
Frag,4336781,3592154,4337236,3592609,f,0,456,1576,425,93.20,93.20,0,0
Frag,4334993,3588858,4335312,3589177,f,0,320,1192,309,96.56,96.56,0,0
Frag,1326213,577047,1326987,577821,f,0,775,3068,771,99.48,99.48,0,0
Frag,988068,238266,988146,238344,f,0,79,316,79,100.00,100.00,0,0
Frag,824284,66733,824379,66828,f,0,96,344,91,94.79,94.79,0,0
Frag,824284,66648,824464,66828,f,0,181,652,172,95.03,95.03,0,0
Frag,984782,227074,985342,227634,f,0,561,2236,560,99.82,99.82,0,0
Frag,985354,227644,986672,228962,f,0,1319,5188,1308,99.17,99.17,0,0
Frag,986678,228966,987743,230031,f,0,1066,4216,1060,99.44,99.44,0,0
Frag,982668,224951,984773,227056,f,0,2106,8256,2085,99.00,99.00,0,0
Frag,977883,220164,982666,224947,f,0,4784,18592,4716,98.58,98.58,0,0
Frag,976076,218356,977889,220169,f,0,1814,7096,1794,98.90,98.90,0,0
Frag,817407,59686,976087,218366,f,0,158681,628124,157856,99.48,99.48,0,0
Frag,987891,230086,996147,238342,f,0,8257,32412,8180,99.07,99.07,0,0
Frag,824369,66563,824549,66743,f,0,181,644,171,94.48,94.48,0,0
Frag,996433,238626,997472,239665,f,0,1040,4056,1027,98.75,98.75,0,0
Frag,824454,66563,824549,66658,f,0,96,336,90,93.75,93.75,0,0
Frag,1135356,376885,1135446,376975,f,0,91,252,77,84.62,84.62,0,0
Frag,779575,20601,779676,20702,f,0,102,400,101,99.02,99.02,0,0
Frag,779691,20703,793745,34757,f,0,14055,54268,13811,98.26,98.26,0,0
Frag,797806,38696,801226,42116,f,0,3421,13468,3394,99.21,99.21,0,0
Frag,793877,34766,797805,38694,f,0,3929,15260,3872,98.55,98.55,0,0
Frag,801275,42163,817288,58176,f,0,16014,63640,15962,99.68,99.68,0,0
Frag,1014136,254764,1019007,259635,f,0,4872,18960,4806,98.65,98.65,0,0
Frag,1009133,249689,1014143,254699,f,0,5011,19212,4907,97.92,97.92,0,0
Frag,999885,240433,1008985,249533,f,0,9101,35236,8955,98.40,98.40,0,0
Frag,1019776,259627,1023672,263523,f,0,3897,15300,3861,99.08,99.08,0,0
Frag,4243801,3481507,4243864,3481570,f,0,64,232,61,95.31,95.31,0,0
Frag,1008245,245464,1008339,245558,f,0,95,324,88,92.63,92.63,0,0
Frag,1009057,245464,1009141,245548,f,0,85,284,78,91.76,91.76,0,0
Frag,996071,230263,996147,230339,f,0,77,308,77,100.00,100.00,0,0
Frag,3313999,2540328,3314143,2540472,f,0,145,460,130,89.66,89.66,0,0
Frag,4343793,3568072,4343894,3568173,f,0,102,272,85,83.33,83.33,0,0
Frag,1355776,577048,1356543,577815,f,0,768,3048,765,99.61,99.61,0,0
Frag,2813842,2029545,2815181,2030884,f,0,1340,5248,1326,98.96,98.96,0,0
Frag,2816641,2030807,2816715,2030881,f,0,75,284,73,97.33,97.33,0,0
Frag,2812515,2023672,2813858,2025015,f,0,1344,5336,1339,99.63,99.63,0,0
Frag,2815173,2024992,2816631,2026450,f,0,1459,5836,1459,100.00,100.00,0,0
Frag,1370637,577048,1371404,577815,f,0,768,3048,765,99.61,99.61,0,0
Frag,1866042,1065220,1866109,1065287,f,0,68,184,57,83.82,83.82,0,0
Frag,1109122,291193,1109896,291967,f,0,775,3012,764,98.58,98.58,0,0
Frag,1717468,896499,1717624,896655,f,0,157,476,138,87.90,87.90,0,0
Frag,1109122,279722,1109890,280490,f,0,769,3004,760,98.83,98.83,0,0
Frag,2629200,1797949,2629311,1798060,f,0,112,360,101,90.18,90.18,0,0
Frag,1132607,291193,1133374,291960,f,0,768,3000,759,98.83,98.83,0,0
Frag,4161361,3315744,4161430,3315813,f,0,70,240,65,92.86,92.86,0,0
Frag,3905389,3054093,3905502,3054206,f,0,114,336,99,86.84,86.84,0,0
Frag,1132606,279721,1133379,280494,f,0,774,3008,763,98.58,98.58,0,0
Frag,3084240,2227986,3085007,2228753,f,0,768,3064,767,99.87,99.87,0,0
Frag,1910467,1046609,1911234,1047376,f,0,768,2992,758,98.70,98.70,0,0
Frag,4472809,3608882,4472912,3608985,f,0,104,336,94,90.38,90.38,0,0
Frag,1314542,437603,1314665,437726,f,0,124,448,118,95.16,95.16,0,0
Frag,3517309,2639059,3517411,2639161,f,0,103,300,89,86.41,86.41,0,0
Frag,1828754,922666,1828821,922733,f,0,68,240,64,94.12,94.12,0,0
Frag,1828936,922666,1829079,922809,f,0,144,520,137,95.14,95.14,0,0
Frag,3605555,2698363,3605669,2698477,f,0,115,380,105,91.30,91.30,0,0
Frag,3842442,2929976,3842516,2930050,f,0,75,204,63,84.00,84.00,0,0
Frag,1527683,607010,1527746,607073,f,0,64,224,60,93.75,93.75,0,0
Frag,1418152,489385,1418289,489522,f,0,138,440,124,89.86,89.86,0,0
Frag,3605556,2668198,3605669,2668311,f,0,114,384,105,92.11,92.11,0,0
Frag,3451088,2505147,3452451,2506510,f,0,1364,5392,1356,99.41,99.41,0,0
Frag,2489421,1532647,2489488,1532714,f,0,68,168,55,80.88,80.88,0,0
Frag,2489421,1532469,2489488,1532536,f,0,68,168,55,80.88,80.88,0,0
Frag,4274510,3315710,4274658,3315858,f,0,149,444,130,87.25,87.25,0,0
Frag,1801475,829107,1801588,829220,f,0,114,336,99,86.84,86.84,0,0
Frag,3517373,2540410,3517437,2540474,f,0,65,220,60,92.31,92.31,0,0
Frag,1229370,249535,1229459,249624,f,0,90,240,75,83.33,83.33,0,0
Frag,1229367,248790,1229453,248876,f,0,87,236,73,83.91,83.91,0,0
Frag,4243779,3255051,4243853,3255125,f,0,75,236,67,89.33,89.33,0,0
Frag,2039573,1046609,2040340,1047376,f,0,768,2992,758,98.70,98.70,0,0
Frag,1426565,430395,1426693,430523,f,0,129,364,110,85.27,85.27,0,0
Frag,1434006,430409,1434146,430549,f,0,141,364,116,82.27,82.27,0,0
Frag,1302517,291193,1303284,291960,f,0,768,3008,760,98.96,98.96,0,0
Frag,1717469,696230,1717613,696374,f,0,145,444,128,88.28,88.28,0,0
Frag,1302515,279720,1303284,280489,f,0,770,3016,762,98.96,98.96,0,0
Frag,3314004,2282068,3314142,2282206,f,0,139,452,126,90.65,90.65,0,0
Frag,1326213,291192,1326981,291960,f,0,769,3012,761,98.96,98.96,0,0
Frag,1326214,279722,1326981,280489,f,0,768,3008,760,98.96,98.96,0,0
Frag,3576424,2529386,3576577,2529539,f,0,154,424,130,84.42,84.42,0,0
Frag,1355776,291193,1356543,291960,f,0,768,3000,759,98.83,98.83,0,0
Frag,3605555,2540336,3605668,2540449,f,0,114,352,101,88.60,88.60,0,0
Frag,1355775,279721,1356543,280489,f,0,769,3004,760,98.83,98.83,0,0
Frag,1370637,291193,1371404,291960,f,0,768,3000,759,98.83,98.83,0,0
Frag,1109122,19795,1109889,20562,f,0,768,3048,765,99.61,99.61,0,0
Frag,1370637,279722,1371404,280489,f,0,768,3000,759,98.83,98.83,0,0
Frag,1132607,19795,1133374,20562,f,0,768,3048,765,99.61,99.61,0,0
Frag,1544314,430409,1544470,430565,f,0,157,380,126,80.25,80.25,0,0
Frag,2172966,1046608,2173734,1047376,f,0,769,2996,759,98.70,98.70,0,0
Frag,1844826,712084,1844946,712204,f,0,121,332,102,84.30,84.30,0,0
Frag,3842428,2698350,3842567,2698489,f,0,140,424,123,87.86,87.86,0,0
Frag,4079374,2930048,4079437,2930111,f,0,64,208,58,90.62,90.62,0,0
Frag,4208022,3054091,4208136,3054205,f,0,115,388,106,92.17,92.17,0,0
Frag,3842435,2668191,3842566,2668322,f,0,132,360,111,84.09,84.09,0,0
Frag,1329462,138677,1329611,138826,f,0,150,376,122,81.33,81.33,0,0
Frag,2813836,1617439,2815181,1618784,f,0,1346,5360,1343,99.78,99.78,0,0
Frag,4208010,2996533,4208154,2996677,f,0,145,428,126,86.90,86.90,0,0
Frag,1455233,240433,1455521,240721,f,0,289,1036,274,94.81,94.81,0,0
Frag,3517373,2282145,3517437,2282209,f,0,65,212,59,90.77,90.77,0,0
Frag,3803765,2552231,3803950,2552416,f,0,186,632,172,92.47,92.47,0,0
Frag,3803865,2552231,3804051,2552417,f,0,187,628,172,91.98,91.98,0,0
Frag,2701743,1448338,2702453,1449048,f,0,711,2836,710,99.86,99.86,0,0
Frag,1279404,25723,1279478,25797,f,0,75,184,60,80.00,80.00,0,0
Frag,2236604,981226,2236688,981310,f,0,85,268,76,89.41,89.41,0,0
Frag,3498985,2227986,3499752,2228753,f,0,768,3072,768,100.00,100.00,0,0
Frag,3990995,2710145,3991143,2710293,f,0,149,524,140,93.96,93.96,0,0
Frag,3991246,2710151,3992500,2711405,f,0,1255,4956,1247,99.36,99.36,0,0
Frag,3992506,2711409,3993824,2712727,f,0,1319,5260,1317,99.85,99.85,0,0
Frag,3993835,2712736,3994396,2713297,f,0,562,2216,558,99.29,99.29,0,0
Frag,3994414,2713306,3994498,2713390,f,0,85,332,84,98.82,98.82,0,0
Frag,3994774,2713660,3996510,2715396,f,0,1737,6836,1723,99.19,99.19,0,0
Frag,1302517,19795,1303284,20562,f,0,768,3056,766,99.74,99.74,0,0
Frag,1326214,19795,1326981,20562,f,0,768,3056,766,99.74,99.74,0,0
Frag,1327362,15375,1328728,16741,f,0,1367,5420,1361,99.56,99.56,0,0
Frag,3605548,2282064,3605667,2282183,f,0,120,352,104,86.67,86.67,0,0
Frag,1355776,19795,1356550,20569,f,0,775,3060,770,99.35,99.35,0,0
Frag,2236604,896561,2236688,896645,f,0,85,236,72,84.71,84.71,0,0
Frag,1370637,19795,1371404,20562,f,0,768,3048,765,99.61,99.61,0,0
Frag,4274539,2901970,4274613,2902044,f,0,75,212,64,85.33,85.33,0,0
Frag,3905368,2529395,3905495,2529522,f,0,128,416,116,90.62,90.62,0,0
Frag,4309544,2929984,4309610,2930050,f,0,67,196,58,86.57,86.57,0,0
Frag,4079363,2698426,4079436,2698499,f,0,74,216,64,86.49,86.49,0,0
Frag,3560953,2160279,3562211,2161537,f,0,1259,5020,1257,99.84,99.84,0,0
Frag,1544312,138684,1544455,138827,f,0,144,360,117,81.25,81.25,0,0
Frag,4079363,2668260,4079436,2668333,f,0,74,216,64,86.49,86.49,0,0
Frag,4472810,3054091,4472912,3054193,f,0,103,332,93,90.29,90.29,0,0
Frag,1827381,391161,1828639,392419,f,0,1259,5036,1259,100.00,100.00,0,0
Frag,2216642,734804,2217528,735690,f,0,887,3252,850,95.83,95.83,0,0
Frag,3155456,1673172,3155586,1673302,f,0,131,364,111,84.73,84.73,0,0
Frag,2216618,733514,2216775,733671,f,0,158,464,137,86.71,86.71,0,0
Frag,2216760,733655,2217534,734429,f,0,775,2852,744,96.00,96.00,0,0
Frag,2216760,733275,2216998,733513,f,0,239,876,229,95.82,95.82,0,0
Frag,4079367,2540403,4079437,2540473,f,0,71,196,60,84.51,84.51,0,0
Frag,2236541,696227,2236616,696302,f,0,76,192,62,81.58,81.58,0,0
Frag,4243775,2698411,4243870,2698506,f,0,96,288,84,87.50,87.50,0,0
Frag,3589569,2029540,3590906,2030877,f,0,1338,5328,1335,99.78,99.78,0,0
Frag,4243779,2668249,4243863,2668333,f,0,85,268,76,89.41,89.41,0,0
Frag,2155439,566226,2156701,567488,f,0,1263,5044,1262,99.92,99.92,0,0
Frag,3650092,2029544,3651424,2030876,f,0,1333,5244,1322,99.17,99.17,0,0
Frag,2669274,1046609,2670041,1047376,f,0,768,2992,758,98.70,98.70,0,0
Frag,4161361,2529413,4161426,2529478,f,0,66,232,62,93.94,93.94,0,0
Frag,4309538,2668200,4309660,2668322,f,0,123,364,107,86.99,86.99,0,0
Frag,2214155,527404,2214434,527683,f,0,280,736,232,82.86,82.86,0,0
Frag,2211234,523287,2214434,526487,f,0,3201,12356,3145,98.25,98.25,0,0
